,Label,Text
5214,spam,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468
3970,ham,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.
4425,ham,Update your face book status frequently :)
3882,ham,Can you plz tell me the ans. BSLVYL sent via fullonsms.com
705,ham,True dear..i sat to pray evening and felt so.so i sms'd you in some time...
4122,ham,Yunny... I'm goin to be late
3592,ham,How much would it cost to hire a hitman
3369,ham,"Hey elaine, is today's meeting still on?"
2349,ham,That seems unnecessarily affectionate
5298,ham,I.ll hand her my phone to chat wit u
1965,ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
4611,ham,Just glad to be talking to you.
3139,ham,Wat r u doing now?
4399,ham,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand."
5212,ham,K.k.how is your business now?
2729,spam,Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ 
2636,ham,Tiwary to rcb.battle between bang and kochi.
3752,ham,"Haha... Sounds crazy, dunno can tahan anot..."
911,ham,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you
4701,spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk"
2033,ham,"Yes, i'm small kid.. And boost is the secret of my energy.."
1416,ham,Jay is snickering and tells me that x is totally fucking up the chords as we speak
2272,ham,Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..
529,spam,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750
5518,ham,"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it."
4336,ham,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?"
4930,spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
846,ham,Meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. Also I don't think doug realizes I don't live here anymore
3694,ham,I was about to do it when i texted. I finished a long time ago and showered and er'ything!
1062,ham,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.
4920,ham,Re your call; You didn't see my facebook huh?
732,ham,No he didn't. Spring is coming early yay!
405,ham,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour"
1495,ham,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c
957,ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical"
5025,ham,Where you. What happen
3798,ham,For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;
246,ham,Too late. I said i have the website. I didn't i have or dont have the slippers
4977,ham,You are gorgeous! keep those pix cumming :) thank you!
2956,ham,Id have to check but there's only like 1 bowls worth left
2347,ham,Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different
1502,spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
2111,ham,Do we have any spare power supplies
3658,ham,Studying. But i.ll be free next weekend.
4302,ham,Are there TA jobs available? Let me know please cos i really need to start working
4797,spam,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893
4098,ham,i am going to bed now prin
3472,ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
3155,spam,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx
3234,ham,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-)
2650,ham,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management"
1530,ham,Should I have picked up a receipt or something earlier
4862,ham,Nokia phone is lovly..
4210,ham,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!
1895,spam,"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)"
2743,ham,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u
2491,ham,Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.
2718,ham,Okie.. Thanx..
1424,ham,Lol great now im getting hungry.
1838,ham,And how's your husband.
3147,ham,"SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP..."
1226,ham,"sir, you will receive the account no another 1hr time. Sorry for the delay."
4719,ham,My uncles in Atlanta. Wish you guys a great semester.
656,ham,Tell them the drug dealer's getting impatient
5504,ham,Wait . I will msg after  &lt;#&gt;  min.
570,ham,WOT U WANNA DO THEN MISSY?
3173,ham,Do u still have plumbers tape and a wrench we could borrow?
1868,ham,Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*
1467,ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .
5269,spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy "
2142,ham,Alright took the morphine. Back in yo.
4634,ham,Oh wow thats gay. Will firmware update help
2094,spam,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16"
5427,spam,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.
4090,ham,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea"
4745,ham,Thinking of u ;) x
4801,ham,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?"
3431,ham,You've always been the brainy one.
2246,ham,How did you find out in a way that didn't include all of these details
1738,ham,I cant pick the phone right now. Pls send a message
2219,ham,Nice talking to you! please dont forget my pix :) i want to see all of you...
3777,ham,Ok lor. Msg me b4 u call.
1141,ham,Oh:)as usual vijay film or its different?
2481,spam,"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer"
2832,ham,Thanx 4 sending me home...
4832,ham,Po de :-):):-):-):-). No need job aha.
449,ham,LOL ... Have you made plans for new years?
2616,ham,2marrow only. Wed at  &lt;#&gt;  to 2 aha.
579,spam,"our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321."
1131,ham,Howz pain?hope u r fine..
4203,ham,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*
5264,ham,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@"
1843,ham,Are you comingdown later?
4536,ham,IM LATE TELLMISS IM ON MY WAY
4700,ham,Yes fine 
2128,ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
916,ham,I could ask carlos if we could get more if anybody else can chip in
4140,ham,"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt"
1024,ham,May i call You later Pls
1697,ham,"Sorry man, my stash ran dry last night and I can't pick up more until sunday"
4697,ham,A guy who gets used but is too dumb to realize it.
5529,ham,What about this one then.
1374,spam,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324"
1525,ham,Hi:)cts employee how are you?
1305,ham,Your right! I'll make the appointment right now.
2369,ham,If you r @ home then come down within 5 min
1713,ham,o turns out i had stereo love on mi phone under the unknown album.
5526,spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04
4636,ham,How come i din c ü... Yup i cut my hair...
2350,ham,Yar else i'll thk of all sorts of funny things.
4900,ham,"Haha, that was the first person I was gonna ask"
5495,ham,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ..."
2675,ham,I am 6 ft. We will be a good combination!
3474,ham,You getting back any time soon?
3065,ham,Ok. How many should i buy.
1506,ham,Total video converter free download type this in google search:)
3422,spam,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M
2516,ham,Bognor it is! Should be splendid at this time of year.
3572,ham,But you dint in touch with me.
3218,ham,Come to mahal bus stop.. &lt;DECIMAL&gt;
2287,ham,I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon
784,spam,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!
2747,ham,K da:)how many page you want?
744,ham,Ok. There may be a free gym about.
2767,spam,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX
2538,ham,That's y we haf to combine n c how lor...
5234,ham,Ok cool. See ya then.
2153,ham,Hi kindly give us back our documents which we submitted for loan from STAPATI
1564,ham,Get ready to put on your excellent sub face :)
3459,ham,Have your lunch and come quickly and open the door:)
1206,ham,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.
2021,ham,Anything lor but toa payoh got place 2 walk meh...
5519,ham,Can you pls send me that company name. In saibaba colany
658,ham,You will be in the place of that man
2556,spam,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)"
3691,ham,What happen dear tell me
952,ham,Shb b ok lor... Thanx...
1601,ham,K.then any other special?
4277,ham,Can you please send me my aunty's number
4003,ham,Did you get any gift? This year i didnt get anything. So bad
4980,ham,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :)
881,spam,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.
